Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balance Sheets,188,Saint Kitts and Nevis,674,Protein supply quantity (g/capita/day),2766,Cephalopods,2013,2013,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balance Sheets,188,Saint Kitts and Nevis,684,Fat supply quantity (g/capita/day),2766,Cephalopods,2012,2012,g/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,188,Saint Kitts and Nevis,684,Fat supply quantity (g/capita/day),2766,Cephalopods,2013,2013,g/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,188,Saint Kitts and Nevis,664,Food supply (kcal/capita/day),2767,"Molluscs, Other",2012,2012,kcal/capita/day,2,Fc,Calculated data
FBS,Food Balance Sheets,188,Saint Kitts and Nevis,664,Food supply (kcal/capita/day),2767,"Molluscs, Other",2013,2013,kcal/capita/day,2,Fc,Calculated data
FBS,Food Balance Sheets,188,Saint Kitts and Nevis,674,Protein supply quantity (g/capita/day),2767,"Molluscs, Other",2012,2012,g/capita/day,0.38,Fc,Calculated data
FBS,Food Balance Sheets,188,Saint Kitts and Nevis,674,Protein supply quantity (g/capita/day),2767,"Molluscs, Other",2013,2013,g/capita/day,0.38,Fc,Calculated data
FBS,Food Balance Sheets,188,Saint Kitts and Nevis,684,Fat supply quantity (g/capita/day),2767,"Molluscs, Other",2012,2012,g/capita/day,0.04,Fc,Calculated data
FBS,Food Balance Sheets,188,Saint Kitts and Nevis,684,Fat supply quantity (g/capita/day),2767,"Molluscs, Other",2013,2013,g/capita/day,0.04,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,664,Food supply (kcal/capita/day),2762,Demersal Fish,2012,2012,kcal/capita/day,2,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,664,Food supply (kcal/capita/day),2762,Demersal Fish,2013,2013,kcal/capita/day,2,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2012,2012,g/capita/day,0.5,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2013,2013,g/capita/day,0.5,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2012,2012,g/capita/day,0.03,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2013,2013,g/capita/day,0.03,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,664,Food supply (kcal/capita/day),2763,Pelagic Fish,2012,2012,kcal/capita/day,27,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,664,Food supply (kcal/capita/day),2763,Pelagic Fish,2013,2013,kcal/capita/day,27,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,674,Protein supply quantity (g/capita/day),2763,Pelagic Fish,2012,2012,g/capita/day,3.55,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,674,Protein supply quantity (g/capita/day),2763,Pelagic Fish,2013,2013,g/capita/day,3.53,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,684,Fat supply quantity (g/capita/day),2763,Pelagic Fish,2012,2012,g/capita/day,1.29,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,684,Fat supply quantity (g/capita/day),2763,Pelagic Fish,2013,2013,g/capita/day,1.28,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2012,2012,kcal/capita/day,12,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2013,2013,kcal/capita/day,12,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2012,2012,g/capita/day,2.17,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2013,2013,g/capita/day,2.16,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2012,2012,g/capita/day,0.34,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2013,2013,g/capita/day,0.34,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,664,Food supply (kcal/capita/day),2765,Crustaceans,2012,2012,kcal/capita/day,1,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,664,Food supply (kcal/capita/day),2765,Crustaceans,2013,2013,kcal/capita/day,1,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2012,2012,g/capita/day,0.27,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2013,2013,g/capita/day,0.27,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2012,2012,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2013,2013,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,664,Food supply (kcal/capita/day),2766,Cephalopods,2012,2012,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,664,Food supply (kcal/capita/day),2766,Cephalopods,2013,2013,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,674,Protein supply quantity (g/capita/day),2766,Cephalopods,2012,2012,g/capita/day,0.06,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,674,Protein supply quantity (g/capita/day),2766,Cephalopods,2013,2013,g/capita/day,0.06,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,684,Fat supply quantity (g/capita/day),2766,Cephalopods,2012,2012,g/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,684,Fat supply quantity (g/capita/day),2766,Cephalopods,2013,2013,g/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,664,Food supply (kcal/capita/day),2767,"Molluscs, Other",2012,2012,kcal/capita/day,1,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,664,Food supply (kcal/capita/day),2767,"Molluscs, Other",2013,2013,kcal/capita/day,1,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,674,Protein supply quantity (g/capita/day),2767,"Molluscs, Other",2012,2012,g/capita/day,0.12,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,674,Protein supply quantity (g/capita/day),2767,"Molluscs, Other",2013,2013,g/capita/day,0.12,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,684,Fat supply quantity (g/capita/day),2767,"Molluscs, Other",2012,2012,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balance Sheets,189,Saint Lucia,684,Fat supply quantity (g/capita/day),2767,"Molluscs, Other",2013,2013,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,664,Food supply (kcal/capita/day),2762,Demersal Fish,2012,2012,kcal/capita/day,2,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,664,Food supply (kcal/capita/day),2762,Demersal Fish,2013,2013,kcal/capita/day,3,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2012,2012,g/capita/day,0.43,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2013,2013,g/capita/day,0.54,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2012,2012,g/capita/day,0.04,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2013,2013,g/capita/day,0.05,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,664,Food supply (kcal/capita/day),2763,Pelagic Fish,2012,2012,kcal/capita/day,12,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,664,Food supply (kcal/capita/day),2763,Pelagic Fish,2013,2013,kcal/capita/day,13,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,674,Protein supply quantity (g/capita/day),2763,Pelagic Fish,2012,2012,g/capita/day,1.53,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,674,Protein supply quantity (g/capita/day),2763,Pelagic Fish,2013,2013,g/capita/day,1.65,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,684,Fat supply quantity (g/capita/day),2763,Pelagic Fish,2012,2012,g/capita/day,0.59,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,684,Fat supply quantity (g/capita/day),2763,Pelagic Fish,2013,2013,g/capita/day,0.62,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2012,2012,kcal/capita/day,18,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2013,2013,kcal/capita/day,17,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2012,2012,g/capita/day,3.13,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2013,2013,g/capita/day,2.88,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2012,2012,g/capita/day,0.48,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2013,2013,g/capita/day,0.46,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,664,Food supply (kcal/capita/day),2765,Crustaceans,2012,2012,kcal/capita/day,1,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,664,Food supply (kcal/capita/day),2765,Crustaceans,2013,2013,kcal/capita/day,1,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2012,2012,g/capita/day,0.13,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2013,2013,g/capita/day,0.1,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2012,2012,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2013,2013,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,664,Food supply (kcal/capita/day),2766,Cephalopods,2012,2012,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,664,Food supply (kcal/capita/day),2766,Cephalopods,2013,2013,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,674,Protein supply quantity (g/capita/day),2766,Cephalopods,2012,2012,g/capita/day,0.02,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,674,Protein supply quantity (g/capita/day),2766,Cephalopods,2013,2013,g/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,684,Fat supply quantity (g/capita/day),2766,Cephalopods,2012,2012,g/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,684,Fat supply quantity (g/capita/day),2766,Cephalopods,2013,2013,g/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,664,Food supply (kcal/capita/day),2767,"Molluscs, Other",2012,2012,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,664,Food supply (kcal/capita/day),2767,"Molluscs, Other",2013,2013,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,674,Protein supply quantity (g/capita/day),2767,"Molluscs, Other",2012,2012,g/capita/day,0.07,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,674,Protein supply quantity (g/capita/day),2767,"Molluscs, Other",2013,2013,g/capita/day,0.07,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,684,Fat supply quantity (g/capita/day),2767,"Molluscs, Other",2012,2012,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balance Sheets,191,Saint Vincent and the Grenadines,684,Fat supply quantity (g/capita/day),2767,"Molluscs, Other",2013,2013,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,664,Food supply (kcal/capita/day),2762,Demersal Fish,2012,2012,kcal/capita/day,3,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,664,Food supply (kcal/capita/day),2762,Demersal Fish,2013,2013,kcal/capita/day,3,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2012,2012,g/capita/day,0.49,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2013,2013,g/capita/day,0.49,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2012,2012,g/capita/day,0.05,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2013,2013,g/capita/day,0.05,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,664,Food supply (kcal/capita/day),2763,Pelagic Fish,2012,2012,kcal/capita/day,17,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,664,Food supply (kcal/capita/day),2763,Pelagic Fish,2013,2013,kcal/capita/day,17,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),2763,Pelagic Fish,2012,2012,g/capita/day,2.24,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),2763,Pelagic Fish,2013,2013,g/capita/day,2.23,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,684,Fat supply quantity (g/capita/day),2763,Pelagic Fish,2012,2012,g/capita/day,0.77,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,684,Fat supply quantity (g/capita/day),2763,Pelagic Fish,2013,2013,g/capita/day,0.77,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2012,2012,kcal/capita/day,19,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2013,2013,kcal/capita/day,19,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2012,2012,g/capita/day,3.27,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2013,2013,g/capita/day,3.26,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2012,2012,g/capita/day,0.52,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2013,2013,g/capita/day,0.52,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,664,Food supply (kcal/capita/day),2765,Crustaceans,2012,2012,kcal/capita/day,3,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,664,Food supply (kcal/capita/day),2765,Crustaceans,2013,2013,kcal/capita/day,3,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2012,2012,g/capita/day,0.55,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2013,2013,g/capita/day,0.55,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2012,2012,g/capita/day,0.03,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2013,2013,g/capita/day,0.03,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,664,Food supply (kcal/capita/day),2766,Cephalopods,2012,2012,kcal/capita/day,1,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,664,Food supply (kcal/capita/day),2766,Cephalopods,2013,2013,kcal/capita/day,1,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),2766,Cephalopods,2012,2012,g/capita/day,0.22,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),2766,Cephalopods,2013,2013,g/capita/day,0.22,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,684,Fat supply quantity (g/capita/day),2766,Cephalopods,2012,2012,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,684,Fat supply quantity (g/capita/day),2766,Cephalopods,2013,2013,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,664,Food supply (kcal/capita/day),2767,"Molluscs, Other",2012,2012,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,664,Food supply (kcal/capita/day),2767,"Molluscs, Other",2013,2013,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),2767,"Molluscs, Other",2012,2012,g/capita/day,0.07,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,674,Protein supply quantity (g/capita/day),2767,"Molluscs, Other",2013,2013,g/capita/day,0.07,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,684,Fat supply quantity (g/capita/day),2767,"Molluscs, Other",2012,2012,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balance Sheets,220,Trinidad and Tobago,684,Fat supply quantity (g/capita/day),2767,"Molluscs, Other",2013,2013,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,664,Food supply (kcal/capita/day),2762,Demersal Fish,2012,2012,kcal/capita/day,2,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,664,Food supply (kcal/capita/day),2762,Demersal Fish,2013,2013,kcal/capita/day,2,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2012,2012,g/capita/day,0.41,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2013,2013,g/capita/day,0.4,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2012,2012,g/capita/day,0.03,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2013,2013,g/capita/day,0.03,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,664,Food supply (kcal/capita/day),2763,Pelagic Fish,2012,2012,kcal/capita/day,8,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,664,Food supply (kcal/capita/day),2763,Pelagic Fish,2013,2013,kcal/capita/day,8,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,674,Protein supply quantity (g/capita/day),2763,Pelagic Fish,2012,2012,g/capita/day,0.97,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,674,Protein supply quantity (g/capita/day),2763,Pelagic Fish,2013,2013,g/capita/day,0.97,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,684,Fat supply quantity (g/capita/day),2763,Pelagic Fish,2012,2012,g/capita/day,0.37,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,684,Fat supply quantity (g/capita/day),2763,Pelagic Fish,2013,2013,g/capita/day,0.37,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2012,2012,kcal/capita/day,4,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2013,2013,kcal/capita/day,4,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2012,2012,g/capita/day,0.67,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2013,2013,g/capita/day,0.66,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2012,2012,g/capita/day,0.12,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2013,2013,g/capita/day,0.12,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,664,Food supply (kcal/capita/day),2765,Crustaceans,2012,2012,kcal/capita/day,1,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,664,Food supply (kcal/capita/day),2765,Crustaceans,2013,2013,kcal/capita/day,1,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2012,2012,g/capita/day,0.14,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2013,2013,g/capita/day,0.15,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2012,2012,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2013,2013,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,664,Food supply (kcal/capita/day),2766,Cephalopods,2012,2012,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,664,Food supply (kcal/capita/day),2766,Cephalopods,2013,2013,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,674,Protein supply quantity (g/capita/day),2766,Cephalopods,2012,2012,g/capita/day,0.03,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,674,Protein supply quantity (g/capita/day),2766,Cephalopods,2013,2013,g/capita/day,0.03,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,684,Fat supply quantity (g/capita/day),2766,Cephalopods,2012,2012,g/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,684,Fat supply quantity (g/capita/day),2766,Cephalopods,2013,2013,g/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,664,Food supply (kcal/capita/day),2767,"Molluscs, Other",2012,2012,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,664,Food supply (kcal/capita/day),2767,"Molluscs, Other",2013,2013,kcal/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,674,Protein supply quantity (g/capita/day),2767,"Molluscs, Other",2012,2012,g/capita/day,0.03,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,674,Protein supply quantity (g/capita/day),2767,"Molluscs, Other",2013,2013,g/capita/day,0.03,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,684,Fat supply quantity (g/capita/day),2767,"Molluscs, Other",2012,2012,g/capita/day,0,Fc,Calculated data
FBS,Food Balance Sheets,5206,Caribbean,684,Fat supply quantity (g/capita/day),2767,"Molluscs, Other",2013,2013,g/capita/day,0,Fc,Calculated data
