"","Country","Commodity","Flow","Unit","X","Year","Quantity"," F"
"6621","Dominican Republic","Saithe (=Pollock) fillets in blocks, frozen","Imports","Tonnes","","2015","-",NA
"6622","Dominican Republic","Saithe (=Pollock) fillets, fresh or chilled","Imports","Tonnes","","2015","-",NA
"6623","Dominican Republic","Saithe (=Pollock) fillets, frozen","Imports","Tonnes","","2015","0",NA
"6624","Dominican Republic","Saithe (=Pollock), fresh or chilled","Imports","Tonnes","","2015","-",NA
"6625","Dominican Republic","Saithe (=Pollock), frozen","Imports","Tonnes","","2015","-",NA
"6626","Dominican Republic","Saithe (=Pollock), not minced, prepared or preserved","Imports","Tonnes","","2015","-",NA
"6627","Dominican Republic","Saithe, dried, whether or not salted, but not smoked","Imports","Tonnes","","2015","-",NA
"6628","Dominican Republic","Salmon fillets, dried, salted or in brine","Imports","Tonnes","","2015","-",NA
"6629","Dominican Republic","Salmon fillets, fresh or chilled","Exports","Tonnes","","2015","0",NA
"6630","Dominican Republic","Salmon fillets, fresh or chilled","Imports","Tonnes","","2015","400",""
"6631","Dominican Republic","Salmon fillets, frozen","Imports","Tonnes","","2015","280",""
"6632","Dominican Republic","Salmon minced, prepared or preserved","Imports","Tonnes","","2015","-",NA
"6633","Dominican Republic","Salmon nei, not minced, prepared or preserved","Exports","Tonnes","","2015","15",""
"6634","Dominican Republic","Salmon nei, not minced, prepared or preserved","Imports","Tonnes","","2015","75",""
"6635","Dominican Republic","Salmon roes, cured","Imports","Tonnes","","2015","-",NA
"6636","Dominican Republic","Salmon roes, frozen","Imports","Tonnes","","2015","-",NA
"6637","Dominican Republic","Salmonoids meat, fresh or chilled, nei","Imports","Tonnes","","2015","8",""
"6638","Dominican Republic","Salmonoids, fresh or chilled, nei","Exports","Tonnes","","2015","10",""
"6639","Dominican Republic","Salmonoids, fresh or chilled, nei","Imports","Tonnes","","2015","182",""
"6640","Dominican Republic","Salmonoids, frozen","Exports","Tonnes","","2015","0",NA
"6641","Dominican Republic","Salmonoids, frozen","Imports","Tonnes","","2015","305",""
"6642","Dominican Republic","Salmonoids, not minced, prepared or preserved","Imports","Tonnes","","2015","-",NA
"6643","Dominican Republic","Salmons nei, frozen","Imports","Tonnes","","2015","-",NA
"6644","Dominican Republic","Salmons, fresh or chilled, nei","Imports","Tonnes","","2015","...",NA
"6645","Dominican Republic","Salmons, smoked","Exports","Tonnes","","2015","0",NA
"6646","Dominican Republic","Salmons, smoked","Imports","Tonnes","","2015","171",""
"6647","Dominican Republic","Sardines, sardinellas, brisling or sprats, fresh or chilled","Exports","Tonnes","","2015","0",NA
"6648","Dominican Republic","Sardines, sardinellas, brisling or sprats, fresh or chilled","Imports","Tonnes","","2015","0",NA
"6649","Dominican Republic","Sardines, sardinellas, brisling or sprats, frozen","Exports","Tonnes","","2015","...",NA
"6650","Dominican Republic","Sardines, sardinellas, brisling or sprats, frozen","Imports","Tonnes","","2015","30",""
"6651","Dominican Republic","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Exports","Tonnes","","2015","9",NA
"6652","Dominican Republic","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Imports","Tonnes","","2015","6277",""
"6653","Dominican Republic","Seabass, frozen","Imports","Tonnes","","2015","1",""
"6654","Dominican Republic","Shark fillets nei, frozen","Imports","Tonnes","","2015","-",NA
"6655","Dominican Republic","Sharks nei, fresh or chilled","Exports","Tonnes","","2015","-",NA
"6656","Dominican Republic","Sharks nei, frozen","Exports","Tonnes","","2015","-",NA
"6657","Dominican Republic","Sharks nei, frozen","Imports","Tonnes","","2015","-",NA
"6658","Dominican Republic","Skipjack prepared or preserved, not minced, nei","Imports","Tonnes","","2015","-",NA
"6659","Dominican Republic","Skipjack tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"6660","Dominican Republic","Skipjack tuna, frozen","Imports","Tonnes","","2015","-",NA
"6661","Dominican Republic","Skipjack, prepared or preserved, whole or in pieces, not minced, in oil","Imports","Tonnes","","2015","-",NA
"6662","Dominican Republic","Sockeye salmon (red salmon)(Oncorhynchus nerka), frozen","Exports","Tonnes","","2015","-",NA
"6663","Dominican Republic","Sockeye salmon (red salmon)(Oncorhynchus nerka), frozen","Imports","Tonnes","","2015","16",""
"6664","Dominican Republic","Sockeye salmon, not minced, prepared or preserved, nei","Imports","Tonnes","","2015","-",NA
"6665","Dominican Republic","Soles, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"6666","Dominican Republic","Soles, frozen, nei","Imports","Tonnes","","2015","0",NA
"6667","Dominican Republic","Solubles from fish","Imports","Tonnes","","2015","-",NA
"6668","Dominican Republic","South Pacific hake, frozen","Imports","Tonnes","","2015","-",NA
"6669","Dominican Republic","Southern bluefin tuna (Thunnus maccoyii), frozen","Exports","Tonnes","","2015","-",NA
"6670","Dominican Republic","Southern bluefin tuna (Thunnus maccoyii), frozen","Imports","Tonnes","","2015","-",NA
"6671","Dominican Republic","Swordfish fillets, fresh or chilled","Imports","Tonnes","","2015","-",NA
"6672","Dominican Republic","Swordfish fillets, frozen","Imports","Tonnes","","2015","6",""
"6673","Dominican Republic","Swordfish meat, frozen","Imports","Tonnes","","2015","6",""
"6674","Dominican Republic","Swordfish, fresh or chilled","Imports","Tonnes","","2015","-",NA
"6675","Dominican Republic","Swordfish, frozen","Imports","Tonnes","","2015","-",NA
"6676","Dominican Republic","Swordfish, meat, fresh or chilled","Imports","Tonnes","","2015","1",""
"6677","Dominican Republic","Tilapia fillets, fresh or chilled","Exports","Tonnes","","2015","5",NA
"6678","Dominican Republic","Tilapia fillets, fresh or chilled","Imports","Tonnes","","2015","900",""
"6679","Dominican Republic","Tilapia fillets, frozen","Imports","Tonnes","","2015","30",""
"6680","Dominican Republic","Tilapia, catfish, carp, eel, Nile perch and snakeheads, fillets, dried/salted/brine, not smoked","Exports","Tonnes","","2015","6",""
"6681","Dominican Republic","Tilapia, catfish, carp, eel, Nile perch and snakeheads, fillets, dried/salted/brine, not smoked","Imports","Tonnes","","2015","8",""
"6682","Dominican Republic","Tilapias, catfish, carp, eels, Nile perch and snakeheads  meat, frozen","Imports","Tonnes","","2015","64",""
"6683","Dominican Republic","Tilapias, catfish, carp, eels, Nile perch and snakeheads, including fillets, smoked","Exports","Tonnes","","2015","0",NA
"6684","Dominican Republic","Tilapias, catfish, carp, eels, Nile perch and snakeheads, including fillets, smoked","Imports","Tonnes","","2015","-",NA
"6685","Dominican Republic","Tilapias, catfish, carp, eels, Nile perch and snakeheads, salted or in brine","Imports","Tonnes","","2015","0",NA
"6686","Dominican Republic","Tilapias, fresh or chilled","Exports","Tonnes","","2015","0",NA
"6687","Dominican Republic","Tilapias, fresh or chilled","Imports","Tonnes","","2015","-",NA
"6688","Dominican Republic","Tilapias, frozen","Exports","Tonnes","","2015","0",NA
"6689","Dominican Republic","Tilapias, frozen","Imports","Tonnes","","2015","55",""
"6690","Dominican Republic","Toothfish (Dissostichus spp.), fillets, fresh or chilled","Imports","Tonnes","","2015","-",NA
"6691","Dominican Republic","Toothfish (Dissostichus spp.), fillets, frozen","Imports","Tonnes","","2015","10",""
"6692","Dominican Republic","Toothfish (Dissostichus spp.), fresh or chilled","Imports","Tonnes","","2015","-",NA
"6693","Dominican Republic","Toothfish (Dissostichus spp.), frozen","Imports","Tonnes","","2015","-",NA
"6694","Dominican Republic","Toothfish (Dissostichus spp.), meat, fresh or chilled","Imports","Tonnes","","2015","-",NA
"6695","Dominican Republic","Toothfish (Dissostichus spp.), meat, frozen","Exports","Tonnes","","2015","10",""
"6696","Dominican Republic","Toothfish (Dissostichus spp.), meat, frozen","Imports","Tonnes","","2015","3",""
"6697","Dominican Republic","Trout fillets, fresh and chilled","Imports","Tonnes","","2015","1",""
"6698","Dominican Republic","Trout fillets, frozen","Imports","Tonnes","","2015","6",""
"6699","Dominican Republic","Trouts and chars live","Exports","Tonnes","","2015","1",NA
"6700","Dominican Republic","Trouts and chars live","Imports","Tonnes","","2015","6",""
"6701","Dominican Republic","Trouts and chars, fresh or chilled","Exports","Tonnes","","2015","1",NA
"6702","Dominican Republic","Trouts and chars, fresh or chilled","Imports","Tonnes","","2015","47",""
"6703","Dominican Republic","Trouts and chars, frozen","Imports","Tonnes","","2015","3",""
"6704","Dominican Republic","Trouts and chars, smoked","Imports","Tonnes","","2015","2",""
"6705","Dominican Republic","Tuna loins and fillets, frozen","Exports","Tonnes","","2015","...",NA
"6706","Dominican Republic","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","181",""
"6707","Dominican Republic","Tunas nei, frozen","Imports","Tonnes","","2015","15",""
"6708","Dominican Republic","Tunas prepared or preserved, not minced, in oil","Imports","Tonnes","","2015","-",NA
"6709","Dominican Republic","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","6",NA
"6710","Dominican Republic","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","4062",""
"6711","Dominican Republic","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","1",NA
"6712","Dominican Republic","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"6713","Dominican Republic","Turbot, fresh or chilled","Imports","Tonnes","","2015","-",NA
"6714","Dominican Republic","Turbots, frozen","Imports","Tonnes","","2015","2",""
"6715","Dominican Republic","Tusk, dried, whether or not salted, but not smoked","Imports","Tonnes","","2015","-",NA
"6716","Dominican Republic","Wolffish (=Catfish) fillets, frozen","Imports","Tonnes","","2015","-",NA
"6717","Dominican Republic","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"6718","Dominican Republic","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"6719","Dominican Republic","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","-",NA
"6720","Grenada","Alaska pollock, fresh or chilled","Imports","Tonnes","","2015","...",NA
"6721","Grenada","Alaska pollock, frozen","Imports","Tonnes","","2015","-",NA
"6722","Grenada","Alaska pollock, meat, whether or not minced, frozen","Imports","Tonnes","","2015","-",NA
"6723","Grenada","Albacore (=Longfin tuna), fresh or chilled","Exports","Tonnes","","2015","0",""
"6724","Grenada","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","-",NA
"6725","Grenada","Albacore (=Longfin tuna), frozen, nei","Exports","Tonnes","","2015","-",NA
"6726","Grenada","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","-",NA
"6727","Grenada","Albacore (=Longfin tuna), frozen, nei","Reexports","Tonnes","","2015","-",NA
"6728","Grenada","Anchovies minced, prepared or preserved","Imports","Tonnes","","2015","-",NA
"6729","Grenada","Anchovies, fresh or chilled","Imports","Tonnes","","2015","...",NA
"6730","Grenada","Anchovies, prepared or preserved, not minced","Imports","Tonnes","","2015","-",NA
"6731","Grenada","Anchovies, salted or in brine","Imports","Tonnes","","2015","-",NA
"6732","Grenada","Atlantic and Danube salmons, fresh or chilled","Exports","Tonnes","","2015","-",NA
"6733","Grenada","Atlantic and Danube salmons, fresh or chilled","Imports","Tonnes","","2015","1",""
"6734","Grenada","Atlantic halibut, fresh or chilled","Exports","Tonnes","","2015","-",NA
"6735","Grenada","Atlantic salmon and Danube salmon, frozen","Imports","Tonnes","","2015","-",NA
"6736","Grenada","Bigeye tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"6737","Grenada","Brisling or sprats, frozen","Imports","Tonnes","","2015","-",NA
"6738","Grenada","Carps, eels and snakeheads, fillets, fresh or chilled","Imports","Tonnes","","2015","0",""
"6739","Grenada","Catfish fillets, frozen","Imports","Tonnes","","2015","-",NA
"6740","Grenada","Caviar and caviar substitutes","Imports","Tonnes","","2015","-",NA
"6741","Grenada","Clupeoids, prepared or preserved, not minced, nei","Exports","Tonnes","","2015","-",NA
"6742","Grenada","Clupeoids, prepared or preserved, not minced, nei","Reexports","Tonnes","","2015","-",NA
"6743","Grenada","Cod nei fillets, dried, salted or in brine","Imports","Tonnes","","2015","21",""
"6744","Grenada","Cod nei, fillets, frozen","Imports","Tonnes","","2015","-",NA
"6745","Grenada","Cod, dried, unsalted (stockfish)","Imports","Tonnes","","2015","-",NA
"6746","Grenada","Cod, salted and dried (klipfish)","Exports","Tonnes","","2015","-",NA
"6747","Grenada","Cod, salted and dried (klipfish)","Imports","Tonnes","","2015","0",""
"6748","Grenada","Cod, salted and dried (klipfish)","Reexports","Tonnes","","2015","-",NA
"6749","Grenada","Cods nei, dried,  whether or not salted","Exports","Tonnes","","2015","-",NA
"6750","Grenada","Cods nei, dried,  whether or not salted","Imports","Tonnes","","2015","2",""
"6751","Grenada","Cods nei, frozen","Exports","Tonnes","","2015","-",NA
"6752","Grenada","Cods nei, frozen","Imports","Tonnes","","2015","-",NA
"6753","Grenada","Cods nei, salted or in brine","Imports","Tonnes","","2015","-",NA
"6754","Grenada","Cods, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"6755","Grenada","Cods, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"6756","Grenada","Cods, fresh or chilled, nei","Reexports","Tonnes","","2015","-",NA
"6757","Grenada","Cods, smoked","Imports","Tonnes","","2015","-",NA
"6758","Grenada","Dolphinfishes, fresh or chilled","Exports","Tonnes","","2015","2",""
"6759","Grenada","Eels, frozen","Imports","Tonnes","","2015","-",NA
"6760","Grenada","Fingers, sticks, prepared with minced fish","Imports","Tonnes","","2015","1",""
"6761","Grenada","Fish body oils, nei","Imports","Tonnes","","2015","-",NA
"6762","Grenada","Fish dried, whether or not salted, nei","Exports","Tonnes","","2015","-",NA
"6763","Grenada","Fish dried, whether or not salted, nei","Imports","Tonnes","","2015","68",""
"6764","Grenada","Fish fillets, dried, salted or in brine, nei","Imports","Tonnes","","2015","-",NA
"6765","Grenada","Fish fillets, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"6766","Grenada","Fish fillets, fresh or chilled, nei","Imports","Tonnes","","2015","1",""
"6767","Grenada","Fish fillets, frozen, nei","Exports","Tonnes","","2015","-",NA
"6768","Grenada","Fish fillets, frozen, nei","Imports","Tonnes","","2015","0",""
"6769","Grenada","Fish fillets, prep. or pres, incl. raw, coated in batter or breadcrum, cooked or not, frozen","Imports","Tonnes","","2015","-",NA
"6770","Grenada","Fish live, nei","Exports","Tonnes","","2015","-",NA
"6771","Grenada","Fish live, nei","Imports","Tonnes","","2015","-",NA
"6772","Grenada","Fish liver oils, nei","Imports","Tonnes","","2015","1",""
"6773","Grenada","Fish meat, whether or not minced nei, fresh or chilled","Imports","Tonnes","","2015","-",NA
"6774","Grenada","Fish meat, whether or not minced, frozen, nei","Exports","Tonnes","","2015","-",NA
"6775","Grenada","Fish meat, whether or not minced, frozen, nei","Imports","Tonnes","","2015","...",NA
"6776","Grenada","Fish meat, whether or not minced, frozen, nei","Reexports","Tonnes","","2015","-",NA
"6777","Grenada","Fish minced nei, in airtight containers prepared or preserved","Imports","Tonnes","","2015","13",""
"6778","Grenada","Fish minced nei, prepared or preserved","Exports","Tonnes","","2015","-",NA
"6779","Grenada","Fish minced nei, prepared or preserved","Imports","Tonnes","","2015","1",""
"6780","Grenada","Fish nei, dried, unsalted","Exports","Tonnes","","2015","-",NA
"6781","Grenada","Fish nei, prepared or preserved, not minced","Exports","Tonnes","","2015","-",NA
"6782","Grenada","Fish nei, prepared or preserved, not minced","Imports","Tonnes","","2015","0",""
"6783","Grenada","Fish nei, salted or in brine","Imports","Tonnes","","2015","13",""
"6784","Grenada","Fish nei, smoked","Imports","Tonnes","","2015","0",""
"6785","Grenada","Fish, dried, salted or smoked","Exports","Tonnes","","2015","-",NA
"6786","Grenada","Fish, dried, salted or smoked","Imports","Tonnes","","2015","-",NA
"6787","Grenada","Fish, fresh or chilled, nei","Exports","Tonnes","","2015","0",""
"6788","Grenada","Fish, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"6789","Grenada","Fish, fresh, chilled or frozen","Exports","Tonnes","","2015","-",NA
"6790","Grenada","Fish, fresh, chilled or frozen","Imports","Tonnes","","2015","-",NA
"6791","Grenada","Fish, frozen, nei","Imports","Tonnes","","2015","0",""
"6792","Grenada","Fishmeal fit for human consumption, nei","Imports","Tonnes","","2015","5",""
"6793","Grenada","Fishmeals, nei","Exports","Tonnes","","2015","44",""
"6794","Grenada","Fishmeals, nei","Imports","Tonnes","","2015","-",NA
"6795","Grenada","Flatfish nei, fillets, fresh or chilled","Exports","Tonnes","","2015","-",NA
"6796","Grenada","Flatfish nei, frozen","Exports","Tonnes","","2015","-",NA
"6797","Grenada","Flatfish nei, frozen","Imports","Tonnes","","2015","-",NA
"6798","Grenada","Flatfish, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"6799","Grenada","Flying fish, fillets, fresh or chilled","Exports","Tonnes","","2015","-",NA
"6800","Grenada","Flying fish, fillets, fresh or chilled","Imports","Tonnes","","2015","-",NA
"6801","Grenada","Flying fish, fillets, fresh or chilled","Reexports","Tonnes","","2015","-",NA
"6802","Grenada","Gadiformes fillets, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"6803","Grenada","Gadiformes nei, frozen","Imports","Tonnes","","2015","-",NA
"6804","Grenada","Gadiformes, fillets, dried, salted or in brine, not smoked","Imports","Tonnes","","2015","36",""
"6805","Grenada","Gadiformes, fresh or chilled, nei","Exports","Tonnes","","2015","92",""
"6806","Grenada","Greenland halibut, fresh or chilled","Imports","Tonnes","","2015","-",NA
"6807","Grenada","Grouper, fresh or chilled","Exports","Tonnes","","2015","0",""
"6808","Grenada","Haddock, fresh or chilled","Imports","Tonnes","","2015","-",NA
"6809","Grenada","Hakes nei, frozen","Imports","Tonnes","","2015","-",NA
"6810","Grenada","Halibuts nei, frozen","Imports","Tonnes","","2015","-",NA
"6811","Grenada","Halibuts, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"6812","Grenada","Herring nei, fillets, frozen","Imports","Tonnes","","2015","1",""
"6813","Grenada","Herring roes, frozen","Imports","Tonnes","","2015","12",""
"6814","Grenada","Herring, salted or in brine","Imports","Tonnes","","2015","-",NA
"6815","Grenada","Herrings nei, frozen","Exports","Tonnes","","2015","-",NA
"6816","Grenada","Herrings nei, frozen","Imports","Tonnes","","2015","9",""
"6817","Grenada","Herrings nei, smoked","Imports","Tonnes","","2015","14",""
"6818","Grenada","Herrings nei, smoked","Reexports","Tonnes","","2015","-",NA
"6819","Grenada","Herrings prepared or preserved, not minced, nei","Imports","Tonnes","","2015","-",NA
"6820","Grenada","Herrings, dried, whether or not salted","Imports","Tonnes","","2015","-",NA
"6821","Grenada","Herrings, dried, whether or not salted","Reexports","Tonnes","","2015","-",NA
"6822","Grenada","Herrings, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"6823","Grenada","Herrings, not minced, pickled, incl. fillets, prep. or pres.","Imports","Tonnes","","2015","-",NA
"6824","Grenada","Jack and horse mackerel prepared or preserved, not minced","Imports","Tonnes","","2015","-",NA
"6825","Grenada","Jack and horse mackerels, fresh or chilled","Exports","Tonnes","","2015","-",NA
"6826","Grenada","Livers, roes, milt, dried, salted or in brine, nei","Imports","Tonnes","","2015","-",NA
"6827","Grenada","Livers, roes, milt, fresh or chilled, nei","Imports","Tonnes","","2015","...",NA
"6828","Grenada","Livers, roes, milt, frozen","Imports","Tonnes","","2015","-",NA
"6829","Grenada","Mackerel prepared or preserved, not minced, nei","Imports","Tonnes","","2015","132",""
"6830","Grenada","Mackerel, dried, whether or not salted, but not smoked","Imports","Tonnes","","2015","...",NA
"6831","Grenada","Mackerels nei, frozen","Exports","Tonnes","","2015","-",NA
"6832","Grenada","Mackerels nei, frozen","Imports","Tonnes","","2015","-",NA
"6833","Grenada","Mackerels nei, salted or in brine","Imports","Tonnes","","2015","2",""
"6834","Grenada","Mackerels, nei, fresh or chilled","Exports","Tonnes","","2015","-",NA
"6835","Grenada","Mackerels, smoked","Imports","Tonnes","","2015","-",NA
"6836","Grenada","Marine fish meat,whether or not minced nei, fresh or chilled","Exports","Tonnes","","2015","-",NA
"6837","Grenada","Marine fish nei, minced, prepared or preserved","Exports","Tonnes","","2015","-",NA
"6838","Grenada","Marine fish nei, minced, prepared or preserved","Imports","Tonnes","","2015","0",""
"6839","Grenada","Marine fish nei, prepared or preserved, not minced","Imports","Tonnes","","2015","-",NA
"6840","Grenada","Marine fish nei, smoked","Exports","Tonnes","","2015","-",NA
"6841","Grenada","Marine fish nei, smoked","Imports","Tonnes","","2015","-",NA
"6842","Grenada","Marine fish, fillets, dried, salted or in brine, nei","Imports","Tonnes","","2015","-",NA
"6843","Grenada","Marine fish, fresh or chilled, nei","Exports","Tonnes","","2015","0",""
"6844","Grenada","Marine fish, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"6845","Grenada","Marine fish, fresh or chilled, nei","Reexports","Tonnes","","2015","-",NA
"6846","Grenada","Marine fish, frozen, nei","Exports","Tonnes","","2015","-",NA
"6847","Grenada","Marine fish, frozen, nei","Imports","Tonnes","","2015","-",NA
"6848","Grenada","Marine fish, frozen, nei","Reexports","Tonnes","","2015","-",NA
"6849","Grenada","Marine mammal oils, nei","Imports","Tonnes","","2015","-",NA
"6850","Grenada","Meat of tilapias, catfish, carp, eels, nile perch and snakeheads, fresh or chilled","Imports","Tonnes","","2015","-",NA
"6851","Grenada","Miscellaneous marine fish fillets, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"6852","Grenada","Miscellaneous marine fish nei, dried, whether or not salted","Exports","Tonnes","","2015","-",NA
"6853","Grenada","Miscellaneous marine fish nei, dried, whether or not salted","Imports","Tonnes","","2015","-",NA
"6854","Grenada","Miscellaneous marine fish, salted or in brine, nei","Imports","Tonnes","","2015","-",NA
"6855","Grenada","Miscellaneous pelagic fish fillets, frozen, nei","Imports","Tonnes","","2015","-",NA
"6856","Grenada","Miscellaneous pelagic fish, nei, frozen","Exports","Tonnes","","2015","-",NA
"6857","Grenada","Ornamental fish nei","Imports","Tonnes","","2015","-",NA
"6858","Grenada","Ornamental freshwater fish","Imports","Tonnes","","2015","-",NA
"6859","Grenada","Ornamental saltwater fish","Imports","Tonnes","","2015","-",NA
"6860","Grenada","Pacific salmons nei, not minced, prepared or preserved","Imports","Tonnes","","2015","-",NA
"6861","Grenada","Pacific salmons, frozen, nei","Imports","Tonnes","","2015","-",NA
"6862","Grenada","Pilchards (Sardinops spp.), prep. or pres., not minced, nei","Imports","Tonnes","","2015","-",NA
"6863","Grenada","Pink salmon, not minced, prepared or preserved, nei","Imports","Tonnes","","2015","-",NA
"6864","Grenada","Plaices, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"6865","Grenada","Plaices, frozen, nei","Exports","Tonnes","","2015","-",NA
"6866","Grenada","Rays and skates (Rajidae), fresh or chilled","Exports","Tonnes","","2015","-",NA
"6867","Grenada","Saithe (=Pollock), frozen","Imports","Tonnes","","2015","-",NA
"6868","Grenada","Saithe, dried, whether or not salted, but not smoked","Imports","Tonnes","","2015","61",""
"6869","Grenada","Salmon fillets, fresh or chilled","Exports","Tonnes","","2015","-",NA
"6870","Grenada","Salmon fillets, fresh or chilled","Imports","Tonnes","","2015","-",NA
"6871","Grenada","Salmon fillets, frozen","Imports","Tonnes","","2015","...",NA
"6872","Grenada","Salmon minced, prepared or preserved","Imports","Tonnes","","2015","0",""
"6873","Grenada","Salmon nei, not minced, prepared or preserved","Exports","Tonnes","","2015","-",NA
"6874","Grenada","Salmon nei, not minced, prepared or preserved","Imports","Tonnes","","2015","...",NA
"6875","Grenada","Salmon roes, cured","Imports","Tonnes","","2015","0",""
"6876","Grenada","Salmon roes, frozen","Imports","Tonnes","","2015","0",""
"6877","Grenada","Salmonoids, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"6878","Grenada","Salmonoids, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"6879","Grenada","Salmonoids, frozen","Imports","Tonnes","","2015","-",NA
"6880","Grenada","Salmons nei, frozen","Imports","Tonnes","","2015","-",NA
"6881","Grenada","Salmons, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"6882","Grenada","Salmons, fresh or chilled, nei","Reexports","Tonnes","","2015","-",NA
"6883","Grenada","Salmons, smoked","Imports","Tonnes","","2015","1",""
"6884","Grenada","Sardines, sardinellas, brisling or sprats, fresh or chilled","Exports","Tonnes","","2015","-",NA
"6885","Grenada","Sardines, sardinellas, brisling or sprats, fresh or chilled","Imports","Tonnes","","2015","...",NA
"6886","Grenada","Sardines, sardinellas, brisling or sprats, frozen","Imports","Tonnes","","2015","3",""
"6887","Grenada","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Imports","Tonnes","","2015","2",""
"6888","Grenada","Seabass, frozen","Imports","Tonnes","","2015","-",NA
"6889","Grenada","Sharks nei, fresh or chilled","Exports","Tonnes","","2015","-",NA
"6890","Grenada","Sharks nei, frozen","Exports","Tonnes","","2015","...",NA
"6891","Grenada","Skipjack prepared or preserved, not minced, nei","Imports","Tonnes","","2015","...",NA
"6892","Grenada","Skipjack tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"6893","Grenada","Skipjack tuna, frozen","Exports","Tonnes","","2015","-",NA
"6894","Grenada","Skipjack, prepared or preserved, whole or in pieces, not minced, in oil","Imports","Tonnes","","2015","-",NA
"6895","Grenada","Snapper, fresh or chilled","Exports","Tonnes","","2015","0",""
"6896","Grenada","Soles, frozen, nei","Imports","Tonnes","","2015","-",NA
"6897","Grenada","Swordfish, frozen","Exports","Tonnes","","2015","0",""
"6898","Grenada","Tilapia fillets, frozen","Imports","Tonnes","","2015","0",""
"6899","Grenada","Tilapias, frozen","Imports","Tonnes","","2015","1",""
"6900","Grenada","Trouts and chars live","Imports","Tonnes","","2015","-",NA
"6901","Grenada","Trouts and chars, frozen","Exports","Tonnes","","2015","-",NA
"6902","Grenada","Trouts and chars, frozen","Imports","Tonnes","","2015","-",NA
"6903","Grenada","Tuna loins and fillets, frozen","Exports","Tonnes","","2015","-",NA
"6904","Grenada","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","-",NA
"6905","Grenada","Tunas nei, frozen","Exports","Tonnes","","2015","-",NA
"6906","Grenada","Tunas nei, frozen","Imports","Tonnes","","2015","1",""
"6907","Grenada","Tunas prepared or preserved, not minced, in airtight containers","Imports","Tonnes","","2015","58",""
"6908","Grenada","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","-",NA
"6909","Grenada","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","6",""
"6910","Grenada","Tunas, bonitos, billfishes, nei, minced, prepared or preserved","Imports","Tonnes","","2015","-",NA
"6911","Grenada","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","0",""
"6912","Grenada","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"6913","Grenada","Yellowfin sole, frozen","Imports","Tonnes","","2015","-",NA
"6914","Grenada","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2015","14",""
"6915","Grenada","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"6916","Grenada","Yellowfin tuna, frozen, nei","Exports","Tonnes","","2015","642",""
"6917","Grenada","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","-",NA
"6918","Grenada","Yellowfin tuna, heads-off, etc., frozen","Exports","Tonnes","","2015","-",NA
"6919","Guadeloupe","Alaska pollock fillets, frozen","Imports","Tonnes","","2015","...",NA
"6920","Guadeloupe","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","...",NA
"6921","Guadeloupe","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","...",NA
"6922","Guadeloupe","Albacore (=Longfin tuna), gilled, gutted, frozen","Imports","Tonnes","","2015","...",NA
