"","Country","Commodity","Flow","Unit","X","Year","Quantity"," F"
"553","Antigua and Barbuda","Southern bluefin tuna (Thunnus maccoyii), live","Imports","Tonnes","","2015","-",NA
"554","Antigua and Barbuda","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","-",NA
"555","Antigua and Barbuda","Tuna loins, prepared or preserved","Imports","Tonnes","","2015","-",NA
"556","Antigua and Barbuda","Tunas nei, frozen","Exports","Tonnes","","2015","-",NA
"557","Antigua and Barbuda","Tunas nei, frozen","Imports","Tonnes","","2015","-",NA
"558","Antigua and Barbuda","Tunas prepared or preserved, not minced, in oil","Imports","Tonnes","","2015","-",NA
"559","Antigua and Barbuda","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","-",NA
"560","Antigua and Barbuda","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","174",NA
"561","Antigua and Barbuda","Tunas prepared or preserved, not minced, nei","Reexports","Tonnes","","2015","-",NA
"562","Antigua and Barbuda","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"563","Antigua and Barbuda","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"564","Antigua and Barbuda","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"565","Antigua and Barbuda","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","0",NA
"566","Antigua and Barbuda","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","8",NA
"567","Aruba","Albacore (=Longfin tuna), fresh or chilled","Exports","Tonnes","","2015","-",NA
"568","Aruba","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","22",NA
"569","Aruba","Albacore (=Longfin tuna), frozen, nei","Exports","Tonnes","","2015","...",NA
"570","Aruba","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","114",NA
"571","Aruba","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Imports","Tonnes","","2015","1",NA
"572","Aruba","Atlantic (Thunnus thynnus), Pacific (T.orientalis) bluefin tuna, live","Imports","Tonnes","","2015","-",NA
"573","Aruba","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Imports","Tonnes","","2015","...",NA
"574","Aruba","Bigeye tuna, fresh or chilled","Imports","Tonnes","","2015","...",NA
"575","Aruba","Skipjack tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"576","Aruba","Skipjack tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"577","Aruba","Skipjack tuna, frozen","Imports","Tonnes","","2015","-",NA
"578","Aruba","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","0",NA
"579","Aruba","Tunas nei, frozen","Exports","Tonnes","","2015","-",NA
"580","Aruba","Tunas nei, frozen","Imports","Tonnes","","2015","6",NA
"581","Aruba","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","0",NA
"582","Aruba","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","108",NA
"583","Aruba","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","1",NA
"584","Aruba","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","30",NA
"585","Aruba","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"586","Aruba","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"587","Bahamas","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","0",NA
"588","Bahamas","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","1",NA
"589","Bahamas","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Imports","Tonnes","","2015","0",NA
"590","Bahamas","Atlantic (Thunnus thynnus), Pacific (T.orientalis) bluefin tuna, live","Imports","Tonnes","","2015","0",NA
"591","Bahamas","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Imports","Tonnes","","2015","0",NA
"592","Bahamas","Bigeye tuna, fresh or chilled","Imports","Tonnes","","2015","1",NA
"593","Bahamas","Bigeye tuna, frozen, nei","Exports","Tonnes","","2015","...",NA
"594","Bahamas","Bigeye tuna, frozen, nei","Imports","Tonnes","","2015","0",NA
"595","Bahamas","Dolphinfishes, fresh or chilled","Imports","Tonnes","","2015","12",NA
"596","Bahamas","Dolphinfishes, frozen","Exports","Tonnes","","2015","-",NA
"597","Bahamas","Dolphinfishes, frozen","Imports","Tonnes","","2015","60",NA
"598","Bahamas","Miscellaneous pelagic fish fillets, frozen, nei","Imports","Tonnes","","2015","-",NA
"599","Bahamas","Miscellaneous pelagic fish, fillets, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"600","Bahamas","Miscellaneous pelagic fish, nei, fresh or chilled","Exports","Tonnes","","2015","-",NA
"601","Bahamas","Miscellaneous pelagic fish, nei, fresh or chilled","Imports","Tonnes","","2015","0",NA
"602","Bahamas","Miscellaneous pelagic fish, nei, frozen","Imports","Tonnes","","2015","-",NA
"603","Bahamas","Skipjack prepared or preserved, not minced, nei","Imports","Tonnes","","2015","...",NA
"604","Bahamas","Skipjack tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"605","Bahamas","Skipjack tuna, frozen","Exports","Tonnes","","2015","...",NA
"606","Bahamas","Skipjack tuna, frozen","Imports","Tonnes","","2015","-",NA
"607","Bahamas","Southern bluefin tuna (Thunnus maccoyii), fresh or chilled","Imports","Tonnes","","2015","-",NA
"608","Bahamas","Southern bluefin tuna (Thunnus maccoyii), frozen","Imports","Tonnes","","2015","0",NA
"609","Bahamas","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","14",NA
"610","Bahamas","Tunas nei, frozen","Exports","Tonnes","","2015","-",NA
"611","Bahamas","Tunas nei, frozen","Imports","Tonnes","","2015","41",NA
"612","Bahamas","Tunas prepared or preserved, not minced, in airtight containers","Imports","Tonnes","","2015","1472",NA
"613","Bahamas","Tunas prepared or preserved, not minced, in oil","Imports","Tonnes","","2015","...",NA
"614","Bahamas","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","-",NA
"615","Bahamas","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","1",NA
"616","Bahamas","Tunas prepared or preserved, not minced, nei","Reexports","Tonnes","","2015","-",NA
"617","Bahamas","Tunas, bonitos, billfishes, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"618","Bahamas","Tunas, bonitos, billfishes, fresh or chilled, nei","Imports","Tonnes","","2015","0",NA
"619","Bahamas","Tunas, bonitos, billfishes, frozen, nei","Imports","Tonnes","","2015","0",NA
"620","Bahamas","Tunas, flakes and grated, prepared or preserved","Exports","Tonnes","","2015","...",NA
"621","Bahamas","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"622","Bahamas","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","172",NA
"623","Bahamas","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","7",NA
"624","Bahamas","Yellowfin tuna, frozen, nei","Exports","Tonnes","","2015","...",NA
"625","Bahamas","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","3",NA
"626","Barbados","Albacore (=Longfin tuna), fresh or chilled","Exports","Tonnes","","2015","-",NA
"627","Barbados","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","-",NA
"628","Barbados","Albacore (=Longfin tuna), frozen, nei","Exports","Tonnes","","2015","-",NA
"629","Barbados","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","2",NA
"630","Barbados","Albacore (=Longfin tuna), frozen, nei","Reexports","Tonnes","","2015","-",NA
"631","Barbados","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Exports","Tonnes","","2015","-",NA
"632","Barbados","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Imports","Tonnes","","2015","7",NA
"633","Barbados","Bigeye tuna, fresh or chilled","Exports","Tonnes","","2015","10",NA
"634","Barbados","Bigeye tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"635","Barbados","Dolphinfishes, frozen","Exports","Tonnes","","2015","-",NA
"636","Barbados","Miscellaneous pelagic fish fillets, frozen, nei","Exports","Tonnes","","2015","-",NA
"637","Barbados","Miscellaneous pelagic fish fillets, frozen, nei","Imports","Tonnes","","2015","55",NA
"638","Barbados","Miscellaneous pelagic fish, fillets, fresh or chilled, nei","Exports","Tonnes","","2015","0",NA
"639","Barbados","Miscellaneous pelagic fish, fillets, fresh or chilled, nei","Imports","Tonnes","","2015","2",NA
"640","Barbados","Miscellaneous pelagic fish, nei, frozen","Exports","Tonnes","","2015","0",NA
"641","Barbados","Miscellaneous pelagic fish, nei, frozen","Imports","Tonnes","","2015","1154",NA
"642","Barbados","Skipjack prepared or preserved, not minced, nei","Imports","Tonnes","","2015","0",NA
"643","Barbados","Skipjack tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"644","Barbados","Skipjack tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"645","Barbados","Southern bluefin tuna (Thunnus maccoyii), fresh or chilled","Exports","Tonnes","","2015","-",NA
"646","Barbados","Tuna loins and fillets, fresh or chilled","Exports","Tonnes","","2015","35",NA
"647","Barbados","Tuna loins and fillets, fresh or chilled","Imports","Tonnes","","2015","3",NA
"648","Barbados","Tuna loins and fillets, frozen","Exports","Tonnes","","2015","2",NA
"649","Barbados","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","20",NA
"650","Barbados","Tunas nei, frozen","Exports","Tonnes","","2015","-",NA
"651","Barbados","Tunas nei, frozen","Imports","Tonnes","","2015","11",NA
"652","Barbados","Tunas nei, frozen","Reexports","Tonnes","","2015","-",NA
"653","Barbados","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","...",NA
"654","Barbados","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","1316",NA
"655","Barbados","Tunas prepared or preserved, not minced, nei","Reexports","Tonnes","","2015","4",NA
"656","Barbados","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"657","Barbados","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"658","Barbados","Tunas, fresh or chilled, nei","Reexports","Tonnes","","2015","-",NA
"659","Barbados","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2015","128",NA
"660","Barbados","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","...",NA
"661","Barbados","Yellowfin tuna, fresh or chilled","Reexports","Tonnes","","2015","-",NA
"662","Barbados","Yellowfin tuna, frozen, nei","Exports","Tonnes","","2015","-",NA
"663","Barbados","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","160",NA
"664","Bermuda","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","0",NA
"665","Bermuda","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","-",NA
"666","Bermuda","Atlantic (Thunnus thynnus), Pacific (T.orientalis) bluefin tuna, live","Imports","Tonnes","","2015","0",NA
"667","Bermuda","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"668","Bermuda","Bigeye tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"669","Bermuda","Bonito (Sarda spp.), not minced, prepared or preserved, nei","Imports","Tonnes","","2015","-",NA
"670","Bermuda","Skipjack prepared or preserved, not minced, nei","Imports","Tonnes","","2015","-",NA
"671","Bermuda","Skipjack tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"672","Bermuda","Southern bluefin tuna (Thunnus maccoyii), fresh or chilled","Imports","Tonnes","","2015","-",NA
"673","Bermuda","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","12",NA
"674","Bermuda","Tunas nei, frozen","Imports","Tonnes","","2015","21",""
"675","Bermuda","Tunas prepared or preserved, not minced, in airtight containers","Imports","Tonnes","","2015","-",NA
"676","Bermuda","Tunas prepared or preserved, not minced, in oil","Imports","Tonnes","","2015","-",NA
"677","Bermuda","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","0",NA
"678","Bermuda","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","428",NA
"679","Bermuda","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"680","Bermuda","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","50",""
"681","Bermuda","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"682","Bermuda","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"683","Bermuda","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","-",NA
"684","Cayman Islands","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","19",""
"685","Cayman Islands","Atlantic (Thunnus thynnus), Pacific (T.orientalis) bluefin tuna, live","Imports","Tonnes","","2015","-",NA
"686","Cayman Islands","Bigeye tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"687","Cayman Islands","Skipjack tuna, frozen","Exports","Tonnes","","2015","-",NA
"688","Cayman Islands","Skipjack tuna, frozen","Imports","Tonnes","","2015","-",NA
"689","Cayman Islands","Southern bluefin tuna (Thunnus maccoyii), frozen","Imports","Tonnes","","2015","-",NA
"690","Cayman Islands","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","-",NA
"691","Cayman Islands","Tuna meat, whether or not minced, frozen","Imports","Tonnes","","2015","14",""
"692","Cayman Islands","Tunas nei, frozen","Imports","Tonnes","","2015","-",NA
"693","Cayman Islands","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","-",NA
"694","Cayman Islands","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","55",""
"695","Cayman Islands","Tunas, bonitos, billfishes, meat, whether or not minced, frozen, nei","Imports","Tonnes","","2015","-",NA
"696","Cayman Islands","Tunas, bonitos, billfishes, nei, minced, prepared or preserved","Imports","Tonnes","","2015","-",NA
"697","Cayman Islands","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"698","Cayman Islands","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"699","Cayman Islands","Yellowfin tuna, frozen, nei","Exports","Tonnes","","2015","-",NA
"700","Cayman Islands","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","-",NA
"701","Cuba","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","-",NA
"702","Cuba","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","0",""
"703","Cuba","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Imports","Tonnes","","2015","-",NA
"704","Cuba","Bonito (Sarda spp.), not minced, prepared or preserved, nei","Imports","Tonnes","","2015","1",""
"705","Cuba","Bonito (Sarda spp.), not minced, prepared or preserved, nei","Production","Tonnes","","2015","...",NA
"706","Cuba","Miscellaneous pelagic fish fillets, frozen, nei","Imports","Tonnes","","2015","1",""
"707","Cuba","Miscellaneous pelagic fish nei, minced, prepared or preserved","Imports","Tonnes","","2015","0",""
"708","Cuba","Skipjack prepared or preserved, not minced, nei","Imports","Tonnes","","2015","142",""
"709","Cuba","Skipjack tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"710","Cuba","Skipjack tuna, frozen","Imports","Tonnes","","2015","-",NA
"711","Cuba","Skipjack, prepared or preserved, whole or in pieces, not minced, in oil","Imports","Tonnes","","2015","284",""
"712","Cuba","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","85",""
"713","Cuba","Tuna loins, prepared or preserved","Imports","Tonnes","","2015","-",NA
"714","Cuba","Tunas nei, frozen","Exports","Tonnes","","2015","-",NA
"715","Cuba","Tunas nei, frozen","Imports","Tonnes","","2015","11",""
"716","Cuba","Tunas nei, minced, prepared or preserved","Imports","Tonnes","","2015","0",""
"717","Cuba","Tunas prepared or preserved, not minced, in airtight containers","Imports","Tonnes","","2015","548",""
"718","Cuba","Tunas prepared or preserved, not minced, in oil","Imports","Tonnes","","2015","18",""
"719","Cuba","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","-",NA
"720","Cuba","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","655",""
"721","Cuba","Tunas prepared or preserved, not minced, nei","Production","Tonnes","","2015","-",NA
"722","Cuba","Tunas prepared or preserved, not minced, nei","Reexports","Tonnes","","2015","-",NA
"723","Cuba","Tunas, bonitos, billfishes, nei, minced, prepared or preserved","Imports","Tonnes","","2015","0",""
"724","Cuba","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"725","Cuba","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"726","Cuba","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"727","Cuba","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","1",""
"728","Curaçao","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","-",NA
"729","Curaçao","Albacore (=Longfin tuna), frozen, nei","Exports","Tonnes","","2015","2",""
"730","Curaçao","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","-",NA
"731","Curaçao","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Imports","Tonnes","","2015","0",NA
"732","Curaçao","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"733","Curaçao","Bigeye tuna, frozen, nei","Exports","Tonnes","","2015","1700",""
"734","Curaçao","Skipjack tuna, frozen","Exports","Tonnes","","2015","13100",""
"735","Curaçao","Skipjack tuna, frozen","Imports","Tonnes","","2015","5",""
"736","Curaçao","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","16",""
"737","Curaçao","Tunas nei, frozen","Exports","Tonnes","","2015","770",""
"738","Curaçao","Tunas nei, frozen","Imports","Tonnes","","2015","1",""
"739","Curaçao","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","1",""
"740","Curaçao","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","168",""
"741","Curaçao","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","3",""
"742","Curaçao","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"743","Curaçao","Yellowfin tuna, frozen, nei","Exports","Tonnes","","2015","4200",""
"744","Curaçao","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","0",NA
"745","Dominica","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","-",NA
"746","Dominica","Albacore (=Longfin tuna), frozen, nei","Exports","Tonnes","","2015","-",NA
"747","Dominica","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","-",NA
"748","Dominica","Bigeye tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"749","Dominica","Skipjack prepared or preserved, not minced, nei","Imports","Tonnes","","2015","17",""
"750","Dominica","Skipjack tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"751","Dominica","Tunas nei, frozen","Imports","Tonnes","","2015","-",NA
"752","Dominica","Tunas prepared or preserved, not minced, in airtight containers","Imports","Tonnes","","2015","79",""
"753","Dominica","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","-",NA
"754","Dominica","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","1",""
"755","Dominica","Tunas prepared or preserved, not minced, nei","Reexports","Tonnes","","2015","-",NA
"756","Dominica","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","-",NA
"757","Dominica","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","...",NA
"758","Dominica","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"759","Dominica","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"760","Dominica","Yellowfin tuna, fresh or chilled","Reexports","Tonnes","","2015","-",NA
"761","Dominica","Yellowfin tuna, frozen, nei","Exports","Tonnes","","2015","-",NA
"762","Dominica","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","-",NA
"763","Dominican Republic","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","5",""
"764","Dominican Republic","Albacore (=Longfin tuna), frozen, nei","Exports","Tonnes","","2015","-",NA
"765","Dominican Republic","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","-",NA
"766","Dominican Republic","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Exports","Tonnes","","2015","...",NA
"767","Dominican Republic","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Imports","Tonnes","","2015","8",""
"768","Dominican Republic","Atlantic (Thunnus thynnus), Pacific (T.orientalis) bluefin tuna, live","Exports","Tonnes","","2015","...",NA
"769","Dominican Republic","Atlantic (Thunnus thynnus), Pacific (T.orientalis) bluefin tuna, live","Imports","Tonnes","","2015","...",NA
"770","Dominican Republic","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Exports","Tonnes","","2015","0",NA
"771","Dominican Republic","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"772","Dominican Republic","Bigeye tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"773","Dominican Republic","Bigeye tuna, frozen, nei","Imports","Tonnes","","2015","...",NA
"774","Dominican Republic","Bonito (Sarda spp.), not minced, prepared or preserved, nei","Imports","Tonnes","","2015","-",NA
"775","Dominican Republic","Dolphinfishes, frozen","Exports","Tonnes","","2015","-",NA
"776","Dominican Republic","Dolphinfishes, frozen","Imports","Tonnes","","2015","74",""
"777","Dominican Republic","Miscellaneous pelagic fish fillets, frozen, nei","Imports","Tonnes","","2015","-",NA
"778","Dominican Republic","Skipjack prepared or preserved, not minced, nei","Imports","Tonnes","","2015","-",NA
"779","Dominican Republic","Skipjack tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"780","Dominican Republic","Skipjack tuna, frozen","Imports","Tonnes","","2015","-",NA
"781","Dominican Republic","Skipjack, prepared or preserved, whole or in pieces, not minced, in oil","Imports","Tonnes","","2015","-",NA
"782","Dominican Republic","Southern bluefin tuna (Thunnus maccoyii), frozen","Exports","Tonnes","","2015","-",NA
"783","Dominican Republic","Southern bluefin tuna (Thunnus maccoyii), frozen","Imports","Tonnes","","2015","-",NA
"784","Dominican Republic","Tuna loins and fillets, frozen","Exports","Tonnes","","2015","...",NA
"785","Dominican Republic","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","181",""
"786","Dominican Republic","Tunas nei, frozen","Imports","Tonnes","","2015","15",""
"787","Dominican Republic","Tunas prepared or preserved, not minced, in oil","Imports","Tonnes","","2015","-",NA
"788","Dominican Republic","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","6",NA
"789","Dominican Republic","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","4062",""
"790","Dominican Republic","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","1",NA
"791","Dominican Republic","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"792","Dominican Republic","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"793","Dominican Republic","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"794","Dominican Republic","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","-",NA
"795","Grenada","Albacore (=Longfin tuna), fresh or chilled","Exports","Tonnes","","2015","0",""
"796","Grenada","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","-",NA
"797","Grenada","Albacore (=Longfin tuna), frozen, nei","Exports","Tonnes","","2015","-",NA
"798","Grenada","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","-",NA
"799","Grenada","Albacore (=Longfin tuna), frozen, nei","Reexports","Tonnes","","2015","-",NA
"800","Grenada","Bigeye tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"801","Grenada","Dolphinfishes, fresh or chilled","Exports","Tonnes","","2015","2",""
"802","Grenada","Miscellaneous pelagic fish fillets, frozen, nei","Imports","Tonnes","","2015","-",NA
"803","Grenada","Miscellaneous pelagic fish, nei, frozen","Exports","Tonnes","","2015","-",NA
"804","Grenada","Skipjack prepared or preserved, not minced, nei","Imports","Tonnes","","2015","...",NA
"805","Grenada","Skipjack tuna, fresh or chilled","Exports","Tonnes","","2015","-",NA
"806","Grenada","Skipjack tuna, frozen","Exports","Tonnes","","2015","-",NA
"807","Grenada","Skipjack, prepared or preserved, whole or in pieces, not minced, in oil","Imports","Tonnes","","2015","-",NA
"808","Grenada","Tuna loins and fillets, frozen","Exports","Tonnes","","2015","-",NA
"809","Grenada","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","-",NA
"810","Grenada","Tunas nei, frozen","Exports","Tonnes","","2015","-",NA
"811","Grenada","Tunas nei, frozen","Imports","Tonnes","","2015","1",""
"812","Grenada","Tunas prepared or preserved, not minced, in airtight containers","Imports","Tonnes","","2015","58",""
"813","Grenada","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","-",NA
"814","Grenada","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","6",""
"815","Grenada","Tunas, bonitos, billfishes, nei, minced, prepared or preserved","Imports","Tonnes","","2015","-",NA
"816","Grenada","Tunas, fresh or chilled, nei","Exports","Tonnes","","2015","0",""
"817","Grenada","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","-",NA
"818","Grenada","Yellowfin tuna, fresh or chilled","Exports","Tonnes","","2015","14",""
"819","Grenada","Yellowfin tuna, fresh or chilled","Imports","Tonnes","","2015","-",NA
"820","Grenada","Yellowfin tuna, frozen, nei","Exports","Tonnes","","2015","642",""
"821","Grenada","Yellowfin tuna, frozen, nei","Imports","Tonnes","","2015","-",NA
"822","Grenada","Yellowfin tuna, heads-off, etc., frozen","Exports","Tonnes","","2015","-",NA
"823","Guadeloupe","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes","","2015","...",NA
"824","Guadeloupe","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes","","2015","...",NA
"825","Guadeloupe","Albacore (=Longfin tuna), gilled, gutted, frozen","Imports","Tonnes","","2015","...",NA
"826","Guadeloupe","Albacore (=Longfin tuna), heads-off, etc., frozen","Imports","Tonnes","","2015","...",NA
"827","Guadeloupe","Bonito (Sarda spp.), not minced, prepared or preserved, nei","Imports","Tonnes","","2015","...",NA
"828","Guadeloupe","Euthynnus excl. skipjack or stripe-bellied bonitos, fresh or chilled","Imports","Tonnes","","2015","...",NA
"829","Guadeloupe","Euthynnus excl. skipjack or stripe-bellied bonitos, frozen","Imports","Tonnes","","2015","...",NA
"830","Guadeloupe","Skipjack tuna, frozen","Imports","Tonnes","","2015","...",NA
"831","Guadeloupe","Tuna loins and fillets, frozen","Imports","Tonnes","","2015","...",NA
"832","Guadeloupe","Tuna loins, prepared or preserved","Imports","Tonnes","","2015","...",NA
"833","Guadeloupe","Tunas nei, frozen","Imports","Tonnes","","2015","...",NA
"834","Guadeloupe","Tunas prepared or preserved, not minced, in oil","Imports","Tonnes","","2015","...",NA
"835","Guadeloupe","Tunas prepared or preserved, not minced, nei","Exports","Tonnes","","2015","...",NA
"836","Guadeloupe","Tunas prepared or preserved, not minced, nei","Imports","Tonnes","","2015","...",NA
"837","Guadeloupe","Tunas, bonitos, billfishes, nei, minced, prepared or preserved","Imports","Tonnes","","2015","...",NA
"838","Guadeloupe","Tunas, fresh or chilled, nei","Imports","Tonnes","","2015","...",NA
