Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2745,Honey,2011,2011,g/capita/day,0.54,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2745,Honey,2012,2012,g/capita/day,0.56,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2745,Honey,2013,2013,g/capita/day,0.55,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2745,Honey,2005,2005,kg,0.21,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2745,Honey,2006,2006,kg,0.21,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2745,Honey,2007,2007,kg,0.2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2745,Honey,2008,2008,kg,0.19,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2745,Honey,2009,2009,kg,0.21,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2745,Honey,2010,2010,kg,0.21,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2745,Honey,2011,2011,kg,0.2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2745,Honey,2012,2012,kg,0.21,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2745,Honey,2013,2013,kg,0.2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2745,Honey,2005,2005,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2745,Honey,2006,2006,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2745,Honey,2007,2007,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2745,Honey,2008,2008,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2745,Honey,2009,2009,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2745,Honey,2010,2010,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2745,Honey,2011,2011,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2745,Honey,2012,2012,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2745,Honey,2013,2013,kcal/capita/day,2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2745,Honey,2005,2005,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2745,Honey,2006,2006,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2745,Honey,2007,2007,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2745,Honey,2008,2008,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2745,Honey,2009,2009,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2745,Honey,2010,2010,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2745,Honey,2011,2011,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2745,Honey,2012,2012,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2745,Honey,2013,2013,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2764,"Marine Fish, Other",2005,2005,tonnes,192983.89,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2764,"Marine Fish, Other",2006,2006,tonnes,175504.24,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2764,"Marine Fish, Other",2007,2007,tonnes,179443.68,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2764,"Marine Fish, Other",2008,2008,tonnes,175304.7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2764,"Marine Fish, Other",2009,2009,tonnes,158241.57,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2764,"Marine Fish, Other",2010,2010,tonnes,147448.19,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2764,"Marine Fish, Other",2011,2011,tonnes,158586.26,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2764,"Marine Fish, Other",2012,2012,tonnes,154107.84,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2764,"Marine Fish, Other",2013,2013,tonnes,137049.21,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2764,"Marine Fish, Other",2005,2005,g/capita/day,12.16,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2764,"Marine Fish, Other",2006,2006,g/capita/day,10.95,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2764,"Marine Fish, Other",2007,2007,g/capita/day,11.1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2764,"Marine Fish, Other",2008,2008,g/capita/day,10.75,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2764,"Marine Fish, Other",2009,2009,g/capita/day,9.61,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2764,"Marine Fish, Other",2010,2010,g/capita/day,8.88,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2764,"Marine Fish, Other",2011,2011,g/capita/day,9.46,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2764,"Marine Fish, Other",2012,2012,g/capita/day,9.11,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2764,"Marine Fish, Other",2013,2013,g/capita/day,8.03,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2764,"Marine Fish, Other",2005,2005,kg,4.44,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2764,"Marine Fish, Other",2006,2006,kg,4,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2764,"Marine Fish, Other",2007,2007,kg,4.05,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2764,"Marine Fish, Other",2008,2008,kg,3.92,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2764,"Marine Fish, Other",2009,2009,kg,3.51,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2764,"Marine Fish, Other",2010,2010,kg,3.24,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2764,"Marine Fish, Other",2011,2011,kg,3.45,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2764,"Marine Fish, Other",2012,2012,kg,3.33,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2764,"Marine Fish, Other",2013,2013,kg,2.93,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2005,2005,kcal/capita/day,8,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2006,2006,kcal/capita/day,7,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2007,2007,kcal/capita/day,7,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2008,2008,kcal/capita/day,7,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2009,2009,kcal/capita/day,6,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2010,2010,kcal/capita/day,6,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2011,2011,kcal/capita/day,6,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2012,2012,kcal/capita/day,6,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2013,2013,kcal/capita/day,5,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2005,2005,g/capita/day,1.27,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2006,2006,g/capita/day,1.15,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2007,2007,g/capita/day,1.16,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2008,2008,g/capita/day,1.13,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2009,2009,g/capita/day,1.03,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2010,2010,g/capita/day,0.94,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2011,2011,g/capita/day,1.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2012,2012,g/capita/day,0.98,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2013,2013,g/capita/day,0.87,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2005,2005,g/capita/day,0.25,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2006,2006,g/capita/day,0.23,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2007,2007,g/capita/day,0.23,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2008,2008,g/capita/day,0.23,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2009,2009,g/capita/day,0.2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2010,2010,g/capita/day,0.19,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2011,2011,g/capita/day,0.2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2012,2012,g/capita/day,0.2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2013,2013,g/capita/day,0.17,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2749,Meat Meal,2005,2005,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2749,Meat Meal,2006,2006,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2749,Meat Meal,2007,2007,tonnes,12,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2749,Meat Meal,2008,2008,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2749,Meat Meal,2009,2009,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2749,Meat Meal,2010,2010,tonnes,1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2749,Meat Meal,2011,2011,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2749,Meat Meal,2012,2012,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2749,Meat Meal,2013,2013,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2749,Meat Meal,2005,2005,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2749,Meat Meal,2006,2006,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2749,Meat Meal,2007,2007,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2749,Meat Meal,2008,2008,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2749,Meat Meal,2009,2009,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2749,Meat Meal,2010,2010,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2749,Meat Meal,2011,2011,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2749,Meat Meal,2012,2012,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2749,Meat Meal,2013,2013,g/capita/day,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2749,Meat Meal,2005,2005,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2749,Meat Meal,2006,2006,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2749,Meat Meal,2007,2007,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2749,Meat Meal,2008,2008,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2749,Meat Meal,2009,2009,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2749,Meat Meal,2010,2010,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2749,Meat Meal,2011,2011,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2749,Meat Meal,2012,2012,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2749,Meat Meal,2013,2013,kg,0,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2735,"Meat, Other",2005,2005,tonnes,30306.12,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2735,"Meat, Other",2006,2006,tonnes,33356.58,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2735,"Meat, Other",2007,2007,tonnes,33608.81,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2735,"Meat, Other",2008,2008,tonnes,95155.76,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2735,"Meat, Other",2009,2009,tonnes,108513.97,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2735,"Meat, Other",2010,2010,tonnes,107822.26,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2735,"Meat, Other",2011,2011,tonnes,101752.98,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2735,"Meat, Other",2012,2012,tonnes,101261.6,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,641,Food supply quantity (tonnes),2735,"Meat, Other",2013,2013,tonnes,105913.35,A,"Aggregate, may include official, semi-official, estimated or calculated data"
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2735,"Meat, Other",2005,2005,g/capita/day,1.91,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2735,"Meat, Other",2006,2006,g/capita/day,2.08,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2735,"Meat, Other",2007,2007,g/capita/day,2.08,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2735,"Meat, Other",2008,2008,g/capita/day,5.83,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2735,"Meat, Other",2009,2009,g/capita/day,6.59,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2735,"Meat, Other",2010,2010,g/capita/day,6.49,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2735,"Meat, Other",2011,2011,g/capita/day,6.07,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2735,"Meat, Other",2012,2012,g/capita/day,5.99,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,646,Food supply quantity (g/capita/day),2735,"Meat, Other",2013,2013,g/capita/day,6.21,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2735,"Meat, Other",2005,2005,kg,0.7,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2735,"Meat, Other",2006,2006,kg,0.76,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2735,"Meat, Other",2007,2007,kg,0.76,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2735,"Meat, Other",2008,2008,kg,2.13,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2735,"Meat, Other",2009,2009,kg,2.41,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2735,"Meat, Other",2010,2010,kg,2.37,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2735,"Meat, Other",2011,2011,kg,2.22,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2735,"Meat, Other",2012,2012,kg,2.19,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,645,Food supply quantity (kg/capita/yr),2735,"Meat, Other",2013,2013,kg,2.26,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2735,"Meat, Other",2005,2005,kcal/capita/day,3,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2735,"Meat, Other",2006,2006,kcal/capita/day,3,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2735,"Meat, Other",2007,2007,kcal/capita/day,3,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2735,"Meat, Other",2008,2008,kcal/capita/day,11,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2735,"Meat, Other",2009,2009,kcal/capita/day,13,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2735,"Meat, Other",2010,2010,kcal/capita/day,12,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2735,"Meat, Other",2011,2011,kcal/capita/day,12,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2735,"Meat, Other",2012,2012,kcal/capita/day,11,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,5803,Small Island Developing States,664,Food supply (kcal/capita/day),2735,"Meat, Other",2013,2013,kcal/capita/day,12,Fc,Calculated data
